Cell	Longitude	Latitude
4082	35.11188	48.345287
4083	35.165825	48.344284
4084	35.21977	48.343258
4085	35.27371	48.3422
4086	35.327644	48.34112
4087	35.381577	48.34002
4088	35.43551	48.33889
4089	35.489433	48.337734
4090	35.543358	48.336555
4091	35.59728	48.335346
4092	35.65119	48.334118
4093	35.705105	48.332863
4094	35.759014	48.33158
4095	35.81292	48.330273
4096	35.866817	48.32894
4097	35.920715	48.327583
4098	35.97461	48.326202
4099	36.028496	48.324795
4100	33.276676	48.400333
4101	33.33072	48.40019
4102	33.384758	48.40002
4103	33.438797	48.39983
4104	33.492836	48.39961
4105	33.546875	48.399364
4106	33.600914	48.399094
4107	33.654953	48.3988
4108	33.70899	48.39848
4109	33.763023	48.398136
4110	33.81706	48.397762
4111	33.87109	48.397366
4112	33.92512	48.396946
4113	33.979153	48.3965
4114	34.033184	48.396027
4115	34.08721	48.395527
4116	34.14124	48.395004
4117	34.195263	48.394455
4118	34.249287	48.393883
4119	34.303307	48.393284
4120	34.357327	48.39266
4121	34.411343	48.39201
4122	34.46536	48.39133
4123	34.519375	48.390633
4124	34.573383	48.389904
4125	34.627396	48.389153
4126	34.6814	48.38838
4127	34.735405	48.387577
4128	34.78941	48.38675
4129	34.84341	48.385895
4130	34.897408	48.385017
4131	34.9514	48.384113
4132	35.005394	48.383186
4133	35.059383	48.38223
4134	35.11337	48.381252
4135	35.16735	48.380245
4136	35.221333	48.379215
4137	35.27531	48.378162
4138	35.329285	48.37708
4139	35.383255	48.375973
4140	35.43722	48.374844
4141	35.491188	48.373688
4142	35.545147	48.372505
4143	35.599106	48.371296
4144	35.65306	48.370064
4145	35.70701	48.36881
4146	35.760956	48.367523
4147	35.8149	48.366215
4148	35.868835	48.364883
4149	35.92277	48.363525
4150	35.976704	48.36214
4151	36.03063	48.36073
4152	33.27687	48.436317
4153	33.33095	48.436176
4154	33.38503	48.43601
4155	33.43911	48.435814
4156	33.493187	48.435593
4157	33.547264	48.43535
4158	33.601337	48.43508
4159	33.655415	48.434784
4160	33.709488	48.434464
4161	33.76356	48.434116
4162	33.817635	48.433746
4163	33.871708	48.43335
4164	33.925777	48.432926
4165	33.979843	48.43248
4166	34.033913	48.432007
4167	34.08798	48.431507
4168	34.142044	48.430984
4169	34.196106	48.430435
4170	34.250168	48.42986
4171	34.304226	48.42926
4172	34.358284	48.428635
4173	34.41234	48.427982
4174	34.466393	48.427307
4175	34.520447	48.426605
4176	34.574497	48.425877
4177	34.628544	48.425125
4178	34.682587	48.424347
4179	34.73663	48.423546
4180	34.790672	48.422718
4181	34.84471	48.421864
4182	34.898746	48.420982
4183	34.952778	48.42008
4184	35.00681	48.419147
4185	35.060837	48.418194
4186	35.11486	48.417213
4187	35.16888	48.416206
4188	35.2229	48.415176
4189	35.276917	48.41412
4190	35.33093	48.413036
4191	35.384937	48.41193
4192	35.438942	48.410797
4193	35.492943	48.409637
4194	35.546944	48.408455
4195	35.600937	48.407246
4196	35.65493	48.406013
4197	35.70892	48.404755
4198	35.7629	48.40347
4199	35.816883	48.40216
4200	35.87086	48.400826
4201	35.92483	48.399464
4202	35.9788	48.39808
4203	36.032764	48.396667
4204	31.953241	45.67826
4205	32.055946	45.679157
4206	32.15866	45.67996
4207	32.261375	45.68067
4208	32.364098	45.68129
4209	32.46682	45.681812
4210	32.569546	45.682247
4211	32.67227	45.682587
4212	32.775	45.682835
4213	32.87773	45.68299
4214	32.980465	45.683056
4215	33.083195	45.68303
4216	33.185925	45.682907
4217	33.288654	45.682693
4218	33.391384	45.68239
4219	33.49411	45.681988
4220	33.596832	45.6815
4221	33.699554	45.680916
4222	33.802273	45.68024
4223	33.904987	45.679474
4224	34.007694	45.67861
4225	34.1104	45.67766
4226	34.2131	45.676617
4227	34.315792	45.67548
4228	34.41848	45.67425
4229	34.52116	45.672928
4230	34.623833	45.671516
4231	34.726498	45.67001
4232	34.82915	45.66841
4233	34.9318	45.66672
4234	35.03444	45.66494
4235	35.137066	45.663067
4236	35.239685	45.6611
4237	35.34229	45.65904
4238	35.444885	45.65689
4239	35.54747	45.654648
4240	35.65004	45.652313
4241	35.752598	45.649883
4242	35.855145	45.647366
4243	35.957676	45.644756
4244	36.060192	45.64205
4245	36.162693	45.63926
4246	36.26518	45.63637
4247	36.367653	45.633396
4248	36.470104	45.630325
4249	36.572544	45.627163
4250	36.674965	45.62391
4251	36.777367	45.620564
4252	36.87975	45.61713
4253	36.982117	45.6136
4254	37.08446	45.60998
4255	37.18679	45.60627
4256	31.951895	45.750256
4257	32.054733	45.751152
4258	32.157578	45.751957
4259	32.260426	45.75267
4260	32.363277	45.75329
4261	32.466133	45.75382
4262	32.568993	45.75425
4263	32.671852	45.754593
4264	32.77471	45.75484
4265	32.877575	45.754997
4266	32.98044	45.755062
4267	33.0833	45.755035
4268	33.186165	45.754913
4269	33.289024	45.7547
4270	33.391888	45.75439
4271	33.494743	45.753994
4272	33.5976	45.7535
4273	33.700455	45.75292
4274	33.803303	45.75224
4275	33.90615	45.75147
4276	34.00899	45.75061
4277	34.111828	45.749653
4278	34.214657	45.748608
4279	34.317482	45.747467
4280	34.420303	45.746235
4281	34.523113	45.74491
4282	34.625916	45.743492
4283	34.728714	45.741985
4284	34.8315	45.740383
4285	34.93428	45.73869
4286	35.03705	45.7369
4287	35.13981	45.735023
4288	35.242558	45.73305
4289	35.3453	45.730988
4290	35.448025	45.72883
4291	35.55074	45.72658
4292	35.653442	45.72424
4293	35.75613	45.72181
4294	35.858807	45.719284
4295	35.961468	45.716667
4296	36.064117	45.713955
4297	36.16675	45.711155
4298	36.269367	45.708263
4299	36.37197	45.705276
4300	36.474556	45.702198
4301	36.57712	45.699028
4302	36.679676	45.69577
4303	36.782207	45.692417
4304	36.884724	45.68897
4305	36.987217	45.685432
4306	37.089695	45.681805
4307	37.19215	45.678085
4308	31.950544	45.82225
4309	32.053516	45.82315
4310	32.156494	45.823956
4311	32.259476	45.82467
4312	32.362457	45.82529
4313	32.465446	45.825817
4314	32.568436	45.826256
4315	32.67143	45.826595
4316	32.77442	45.826847
4317	32.87742	45.827003
4318	32.98041	45.82707
4319	33.08341	45.827038
4320	33.186405	45.826916
4321	33.2894	45.826702
4322	33.39239	45.826397
4323	33.49538	45.825996
4324	33.59837	45.825504
4325	33.701355	45.824917
4326	33.804337	45.824238
4327	33.90732	45.823467
4328	34.010292	45.8226
4329	34.11326	45.821648
4330	34.21622	45.820595
4331	34.31918	45.819454
4332	34.42213	45.81822
4333	34.525074	45.81689
4334	34.62801	45.81547
4335	34.73094	45.813957
4336	34.83386	45.81235
4337	34.93677	45.810654
4338	35.039673	45.80886
4339	35.142563	45.806976
4340	35.245445	45.805
4341	35.348316	45.802933
4342	35.451176	45.80077
4343	35.55402	45.798515
4344	35.656857	45.79617
4345	35.759678	45.79373
4346	35.862484	45.7912
4347	35.96528	45.788574
4348	36.068058	45.78586
4349	36.170822	45.78305
4350	36.27357	45.78015
4351	36.376305	45.777157
4352	36.47902	45.77407
4353	36.581722	45.770897
4354	36.684402	45.767624
4355	36.787067	45.764263
4356	36.889713	45.76081
4357	36.99234	45.757267
4358	37.094948	45.753628
4359	37.197533	45.749897
4360	31.94919	45.89424
4361	32.052296	45.895145
4362	32.155403	45.895954
4363	32.25852	45.896667
4364	32.361637	45.89729
4365	32.464756	45.89782
4366	32.56788	45.89826
4367	32.671005	45.8986
4368	32.77413	45.89885
4369	32.87726	45.89901
4370	32.98039	45.89907
4371	33.083515	45.899044
4372	33.186646	45.898922
4373	33.289772	45.898705
4374	33.3929	45.8984
4375	33.49602	45.898
4376	33.599144	45.897503
4377	33.702263	45.896915
4378	33.805378	45.896236
4379	33.90849	45.895462
4380	34.011597	45.894596
4381	34.114697	45.89364
4382	34.217793	45.892586
4383	34.320885	45.891438
4384	34.423965	45.8902
4385	34.527042	45.88887
4386	34.63011	45.887447
4387	34.733173	45.88593
4388	34.836227	45.88432
4389	34.93927	45.882614
4390	35.042305	45.88082
4391	35.14533	45.878933
4392	35.248344	45.87695
4393	35.351345	45.874874
4394	35.454338	45.872707
4395	35.557316	45.87045
4396	35.660282	45.868095
4397	35.763237	45.86565
4398	35.866177	45.863113
4399	35.9691	45.860485
4400	36.072014	45.85776
4401	36.17491	45.854946
4402	36.27779	45.85204
4403	36.380657	45.849037
4404	36.483505	45.845943
4405	36.586334	45.84276
4406	36.689148	45.83948
4407	36.791943	45.836113
4408	36.894722	45.83265
4409	36.99748	45.829094
4410	37.10022	45.825447
4411	37.202938	45.82171
4412	31.94783	45.966232
4413	32.051067	45.967136
4414	32.154312	45.96795
4415	32.257557	45.968666
4416	32.36081	45.96929
4417	32.46406	45.969822
4418	32.567318	45.970257
4419	32.670578	45.970604
4420	32.773838	45.97085
4421	32.877098	45.971012
4422	32.980362	45.971077
4423	33.083626	45.971046
4424	33.186886	45.970924
4425	33.290146	45.97071
4426	33.393406	45.9704
4427	33.496666	45.969997
4428	33.59992	45.9695
4429	33.70317	45.968914
4430	33.80642	45.96823
4431	33.909664	45.967457
4432	34.012905	45.966587
4433	34.11614	45.965626
4434	34.219368	45.964573
4435	34.322594	45.963425
4436	34.42581	45.96218
4437	34.529022	45.960846
4438	34.63222	45.95942
4439	34.735416	45.9579
4440	34.838604	45.956284
4441	34.94178	45.95458
4442	35.04495	45.952778
4443	35.148106	45.950886
4444	35.25125	45.9489
4445	35.35439	45.94682
4446	35.45751	45.944645
4447	35.560623	45.942383
4448	35.663723	45.94002
4449	35.766808	45.937572
4450	35.86988	45.935028
4451	35.97294	45.932392
4452	36.075985	45.92966
4453	36.179012	45.926838
4454	36.28203	45.923923
4455	36.385025	45.920918
4456	36.488003	45.917816
4457	36.59097	45.914623
4458	36.693913	45.911335
4459	36.79684	45.90796
4460	36.89975	45.904488
4461	37.00264	45.900925
4462	37.10551	45.89727
4463	37.20836	45.89352
4464	31.946465	46.038223
4465	32.049835	46.03913
4466	32.153214	46.039944
4467	32.256596	46.04066
4468	32.359978	46.041286
4469	32.463367	46.04182
4470	32.566757	46.04226
4471	32.67015	46.042603
4472	32.773544	46.042854
4473	32.87694	46.043015
4474	32.980335	46.04308
4475	33.083733	46.04305
4476	33.18713	46.042927
4477	33.290524	46.04271
4478	33.393917	46.0424
4479	33.49731	46.042
4480	33.600697	46.0415
4481	33.704082	46.040913
4482	33.80747	46.040226
4483	33.910847	46.03945
4484	34.01422	46.038578
4485	34.117588	46.037617
4486	34.22095	46.03656
4487	34.32431	46.035408
4488	34.42766	46.034164
4489	34.531006	46.032825
4490	34.634342	46.031395
4491	34.73767	46.02987
4492	34.84099	46.02825
4493	34.944298	46.02654
4494	35.0476	46.024734
4495	35.15089	46.022835
4496	35.254173	46.020844
4497	35.35744	46.01876
4498	35.460697	46.016582
4499	35.563942	46.014313
4500	35.667175	46.011948
4501	35.770397	46.00949
4502	35.8736	46.00694
4503	35.97679	46.004295
4504	36.07997	46.00156
4505	36.183132	45.99873
4506	36.286278	45.995808
4507	36.38941	45.992794
4508	36.49252	45.989685
4509	36.595615	45.986485
4510	36.698696	45.98319
4511	36.801754	45.979805
4512	36.904797	45.976322
4513	37.00782	45.97275
4514	37.11082	45.969086
4515	37.213802	45.96533
4516	31.945093	46.110214
4517	32.0486	46.111122
4518	32.15211	46.11194
4519	32.255627	46.11266
4520	32.359146	46.113285
4521	32.46267	46.11382
4522	32.566193	46.114258
4523	32.66972	46.114605
4524	32.77325	46.114857
4525	32.87678	46.115017
4526	32.980312	46.11508
4527	33.083843	46.11505
4528	33.18737	46.11493
4529	33.2909	46.11471
4530	33.39443	46.114403
4531	33.497955	46.114
4532	33.60148	46.1135
4533	33.705	46.112907
4534	33.808517	46.11222
4535	33.91203	46.111443
4536	34.01554	46.11057
4537	34.11904	46.109604
4538	34.22254	46.108543
4539	34.326035	46.10739
4540	34.42952	46.106144
4541	34.532997	46.1048
4542	34.636467	46.103367
4543	34.73993	46.101837
4544	34.843384	46.100216
4545	34.946827	46.0985
4546	35.050262	46.09669
4547	35.153687	46.094788
4548	35.257103	46.092793
4549	35.360504	46.090702
4550	35.463898	46.08852
4551	35.567276	46.086243
4552	35.670643	46.083874
4553	35.773994	46.08141
4554	35.877335	46.078854
4555	35.98066	46.076202
4556	36.083973	46.07346
4557	36.187267	46.07062
4558	36.290546	46.06769
4559	36.39381	46.06467
4560	36.497055	46.061554
4561	36.600285	46.058346
4562	36.703495	46.055042
4563	36.80669	46.051647
4564	36.909863	46.04816
4565	37.01302	46.04458
4566	37.116154	46.040905
4567	37.21927	46.037136
4568	31.943716	46.1822
4569	32.04736	46.183113
4570	32.151005	46.18393
4571	32.254654	46.184654
4572	32.35831	46.18528
4573	32.461967	46.185818
4574	32.565628	46.186256
4575	32.66929	46.186604
4576	32.772953	46.186855
4577	32.87662	46.187016
4578	32.980286	46.18708
4579	33.08395	46.187054
4580	33.18762	46.186928
4581	33.291283	46.18671
4582	33.394943	46.1864
4583	33.498608	46.185997
4584	33.602264	46.185497
4585	33.70592	46.184902
4586	33.809574	46.184216
4587	33.91322	46.183434
4588	34.016865	46.18256
4589	34.120502	46.18159
4590	34.224136	46.180527
4591	34.327763	46.17937
4592	34.43138	46.17812
4593	34.534996	46.176777
4594	34.6386	46.17534
4595	34.7422	46.173805
4596	34.845787	46.17218
4597	34.949368	46.17046
4598	35.052937	46.168644
4599	35.156494	46.166737
4600	35.260044	46.164738
4601	35.363583	46.162643
4602	35.46711	46.160454
4603	35.57062	46.158173
4604	35.67412	46.155796
4605	35.77761	46.153324
4606	35.881084	46.15076
4607	35.984543	46.148106
4608	36.087986	46.145355
4609	36.191418	46.142513
4610	36.29483	46.139576
4611	36.398228	46.136543
4612	36.501606	46.13342
4613	36.60497	46.130203
4614	36.708317	46.126892
4615	36.81164	46.12349
4616	36.914948	46.11999
4617	37.018238	46.1164
4618	37.121506	46.11272
4619	37.224754	46.108944
4620	31.942335	46.25419
4621	32.046112	46.255104
4622	32.149895	46.25592
4623	32.25368	46.256645
4624	32.35747	46.25728
4625	32.46126	46.257812
4626	32.56506	46.258255
4627	32.668858	46.258602
4628	32.772655	46.258858
4629	32.876457	46.259014
4630	32.98026	46.25908
4631	33.08406	46.259052
4632	33.187862	46.258926
4633	33.291664	46.25871
4634	33.395462	46.2584
4635	33.49926	46.25799
4636	33.603054	46.257492
4637	33.706844	46.256897
4638	33.81063	46.25621
4639	33.914413	46.255424
4640	34.018192	46.254547
4641	34.121967	46.25358
4642	34.225735	46.25251
4643	34.3295	46.25135
4644	34.433254	46.2501
4645	34.537003	46.24875
4646	34.640743	46.247307
4647	34.744476	46.245773
4648	34.8482	46.24414
4649	34.951916	46.242416
4650	35.05562	46.2406
4651	35.159313	46.238686
4652	35.262997	46.23668
4653	35.36667	46.23458
4654	35.470333	46.232388
4655	35.57398	46.2301
4656	35.677616	46.22772
4657	35.78124	46.225243
4658	35.884846	46.22267
4659	35.98844	46.22001
4660	36.09202	46.21725
4661	36.195583	46.2144
4662	36.29913	46.211456
4663	36.40266	46.208416
4664	36.506176	46.205288
4665	36.609673	46.20206
4666	36.713154	46.198742
4667	36.816612	46.19533
4668	36.920055	46.191826
4669	37.023476	46.188225
4670	37.12688	46.184532
4671	37.23026	46.180748
4672	31.940948	46.326176
4673	32.04486	46.32709
4674	32.14878	46.32791
4675	32.2527	46.32864
4676	32.35663	46.329273
4677	32.460556	46.329807
4678	32.564487	46.330254
4679	32.668423	46.3306
4680	32.772358	46.330856
4681	32.876297	46.331017
4682	32.980232	46.33108
4683	33.08417	46.33105
4684	33.18811	46.330925
4685	33.292046	46.330708
4686	33.39598	46.330395
4687	33.499912	46.32999
4688	33.603844	46.329487
4689	33.70777	46.32889
4690	33.811695	46.3282
4691	33.915615	46.327415
4692	34.019527	46.326538
4693	34.12344	46.32556
4694	34.227345	46.324493
4695	34.33124	46.32333
4696	34.435135	46.322075
4697	34.539017	46.320724
4698	34.642895	46.31928
4699	34.74676	46.317738
4700	34.85062	46.316105
4701	34.95447	46.314373
4702	35.05831	46.312553
4703	35.162144	46.310635
4704	35.26596	46.308624
4705	35.36977	46.30652
4706	35.473568	46.304317
4707	35.57735	46.302025
4708	35.68112	46.299637
4709	35.784878	46.297153
4710	35.888622	46.29458
4711	35.99235	46.29191
4712	36.096066	46.289146
4713	36.199764	46.28629
4714	36.303448	46.283337
4715	36.407112	46.28029
4716	36.51076	46.27715
4717	36.614395	46.27392
4718	36.71801	46.27059
4719	36.8216	46.26717
4720	36.92518	46.263657
4721	37.028736	46.260048
4722	37.13227	46.256348
4723	37.235786	46.252552
4724	31.939556	46.398163
4725	32.043606	46.399082
4726	32.14766	46.399902
4727	32.25172	46.40063
4728	32.35578	46.401264
4729	32.459846	46.401806
4730	32.563915	46.40225
4731	32.667988	46.4026
4732	32.77206	46.40285
4733	32.876133	46.40301
4734	32.98021	46.403076
4735	33.084282	46.40305
4736	33.188354	46.402924
4737	33.292427	46.402706
4738	33.3965	46.402393
4739	33.50057	46.401985
4740	33.604637	46.40148
4741	33.708702	46.400883
4742	33.81276	46.400192
4743	33.916817	46.399406
4744	34.02087	46.39852
4745	34.124916	46.39755
4746	34.22896	46.396477
4747	34.332993	46.39531
4748	34.43702	46.39405
4749	34.54104	46.392696
4750	34.645054	46.391247
4751	34.749058	46.3897
4752	34.853054	46.388065
4753	34.95704	46.38633
4754	35.061016	46.384502
4755	35.16498	46.382584
4756	35.26894	46.380566
4757	35.372883	46.378456
4758	35.476814	46.37625
4759	35.580734	46.37395
4760	35.684643	46.371555
4761	35.788536	46.36907
4762	35.892414	46.366486
4763	35.996277	46.363808
4764	36.10013	46.36104
4765	36.203964	46.358173
4766	36.30778	46.355213
4767	36.411583	46.35216
4768	36.515366	46.349014
4769	36.619133	46.34577
4770	36.72288	46.342438
4771	36.826614	46.33901
4772	36.930325	46.335484
4773	37.034016	46.331867
4774	37.137688	46.32816
4775	37.241337	46.324352
4776	31.93816	46.470146
4777	32.042347	46.47107
4778	32.146538	46.471893
4779	32.250732	46.472622
4780	32.354935	46.47326
4781	32.459137	46.473797
4782	32.563343	46.474243
4783	32.66755	46.474594
4784	32.77176	46.47485
4785	32.87597	46.47501
4786	32.980183	46.475075
4787	33.084393	46.475044
4788	33.188602	46.474922
4789	33.292812	46.4747
4790	33.397022	46.47439
4791	33.50123	46.47398
4792	33.605434	46.473476
4793	33.709637	46.472874
4794	33.81383	46.472183
4795	33.918026	46.471394
4796	34.022213	46.47051
4797	34.126396	46.469532
4798	34.230576	46.468456
4799	34.334747	46.46729
4800	34.43891	46.466026
4801	34.543068	46.46467
4802	34.64722	46.463215
4803	34.75136	46.461666
4804	34.855495	46.460022
4805	34.959618	46.458286
4806	35.063732	46.456455
4807	35.167835	46.45453
4808	35.271927	46.452507
4809	35.376007	46.45039
4810	35.480076	46.44818
4811	35.584133	46.445873
4812	35.688175	46.443474
4813	35.792206	46.44098
4814	35.89622	46.438393
4815	36.00022	46.435707
4816	36.104206	46.43293
4817	36.208176	46.430058
4818	36.31213	46.427094
4819	36.41607	46.42403
4820	36.51999	46.420876
4821	36.62389	46.417625
4822	36.727776	46.414284
4823	36.831642	46.410847
4824	36.935486	46.407314
4825	37.039314	46.403687
4826	37.14312	46.399967
4827	37.246906	46.396152
4828	31.936756	46.542133
4829	32.04108	46.543053
4830	32.14541	46.54388
4831	32.249744	46.544613
4832	32.35408	46.54525
4833	32.45842	46.54579
4834	32.562763	46.546238
4835	32.66711	46.54659
4836	32.771458	46.546844
4837	32.875805	46.547005
4838	32.980156	46.547073
4839	33.084503	46.547043
4840	33.188854	46.546917
4841	33.2932	46.546696
4842	33.39755	46.546383
4843	33.501892	46.54597
4844	33.606236	46.545467
4845	33.71057	46.544865
4846	33.814907	46.54417
4847	33.91924	46.54338
4848	34.023563	46.542492
4849	34.127884	46.54151
4850	34.2322	46.540436
4851	34.33651	46.539265
4852	34.44081	46.538
4853	34.54511	46.536636
4854	34.649395	46.53518
4855	34.753674	46.53363
4856	34.857944	46.531982
4857	34.962204	46.53024
4858	35.066456	46.528404
4859	35.170696	46.526474
4860	35.274925	46.524445
4861	35.379143	46.522324
4862	35.48335	46.520107
4863	35.58754	46.5178
4864	35.691723	46.515392
4865	35.795887	46.51289
4866	35.90004	46.510296
4867	36.004177	46.507607
4868	36.1083	46.50482
4869	36.212406	46.50194
4870	36.316498	46.49897
4871	36.42057	46.4959
4872	36.524628	46.492737
4873	36.628666	46.48948
4874	36.73269	46.486126
4875	36.83669	46.48268
4876	36.94067	46.47914
4877	37.044632	46.475506
4878	37.148575	46.471775
4879	37.2525	46.467953
4880	31.935349	46.614113
4881	32.03981	46.61504
4882	32.14428	46.615868
4883	32.24875	46.616604
4884	32.353226	46.61724
4885	32.457703	46.617783
4886	32.562187	46.618233
4887	32.666668	46.618584
4888	32.771156	46.61884
4889	32.87564	46.619
4890	32.98013	46.61907
4891	33.084618	46.619038
4892	33.189102	46.61891
4893	36.00815	46.579502
4894	36.112408	46.57671
4895	36.216652	46.573826
4896	36.32088	46.570843
4897	36.42509	46.56777
4898	36.529285	46.564598
4899	36.63346	46.56133
4900	36.737617	46.557972
4901	36.841755	46.554516
4902	36.945873	46.550964
4903	37.049973	46.54732
4904	37.154053	46.543583
4905	37.25811	46.53975
4906	31.933935	46.686096
4907	32.038536	46.687023
4908	32.143143	46.687855
4909	32.247753	46.68859
4910	32.352367	46.68923
4911	32.456985	46.689774
4912	32.561604	46.690224
4913	32.666225	46.690575
4914	32.77085	46.690834
4915	32.875477	46.690994
4916	32.980103	46.691063
4917	33.08473	46.691032
4918	33.189354	46.690907
4919	36.01214	46.651398
4920	36.116535	46.6486
4921	36.220917	46.645706
4922	36.32528	46.642715
4923	36.42963	46.639633
4924	36.53396	46.636456
4925	36.63827	46.633183
4926	36.742565	46.62981
4927	36.846844	46.626347
4928	36.9511	46.62279
4929	37.055332	46.619137
4930	37.15955	46.61539
4931	37.263744	46.611546
4932	31.932516	46.75808
4933	32.037254	46.759007
4934	32.142002	46.759842
4935	32.24675	46.76058
4936	32.351505	46.76122
4937	32.45626	46.761765
4938	32.56102	46.762215
4939	32.665783	46.76257
4940	32.770546	46.762825
4941	32.87531	46.76299
4942	32.980076	46.763054
4943	33.084843	46.763023
4944	33.189606	46.7629
4945	36.01614	46.723293
4946	36.120674	46.720486
4947	36.225193	46.717587
4948	36.329697	46.71459
4949	36.434185	46.7115
4950	36.538654	46.708313
4951	36.643105	46.70503
4952	36.747536	46.701653
4953	36.851948	46.69818
4954	36.95634	46.694614
4955	37.060715	46.690952
4956	37.165066	46.687195
4957	37.269398	46.683342
4958	31.931091	46.83006
4959	32.035973	46.83099
4960	32.140858	46.831825
4961	32.245747	46.832565
4962	32.35064	46.833206
4963	32.455536	46.833755
4964	32.560436	46.834206
4965	32.665337	46.83456
4966	32.77024	46.83482
4967	32.875145	46.83498
4968	32.98005	46.83505
4969	33.084953	46.83502
4970	33.18986	46.834892
4971	36.020157	46.795185
4972	36.124832	46.792374
4973	36.229492	46.789463
4974	36.334133	46.78646
4975	36.438755	46.783363
4976	36.543365	46.780167
4977	36.647953	46.77688
4978	36.75252	46.77349
4979	36.857075	46.77001
4980	36.961605	46.766434
4981	37.066116	46.762764
4982	37.17061	46.758995
4983	37.275074	46.755135
4984	31.92966	46.90204
4985	32.034683	46.90297
4986	32.139706	46.90381
4987	32.244736	46.90455
4988	32.34977	46.905193
4989	32.454807	46.905743
4990	32.559845	46.906197
4991	32.66489	46.90655
4992	32.76993	46.90681
4993	32.874977	46.90697
4994	32.980022	46.90704
4995	33.085068	46.90701
4996	33.190113	46.906883
4997	36.024193	46.867077
4998	36.129005	46.864258
4999	36.233803	46.861343
5000	36.338585	46.85833
5001	36.443348	46.855225
5002	36.54809	46.85202
5003	36.65282	46.848724
5004	36.75753	46.84533
5005	36.86222	46.84184
5006	36.96689	46.838253
5007	37.071537	46.834576
5008	37.176167	46.8308
5009	37.280773	46.826927
5010	31.928226	46.974014
5011	32.033386	46.974953
5012	32.138554	46.975792
5013	32.243725	46.976536
5014	32.3489	46.97718
5015	32.454075	46.97773
5016	32.559258	46.978184
5017	32.66444	46.97854
5018	32.769623	46.9788
5019	32.87481	46.978962
5020	32.979996	46.97903
5021	33.085182	46.979
5022	33.19037	46.978874
5023	36.02824	46.93897
5024	36.133194	46.936142
5025	36.238132	46.93322
5026	36.343052	46.9302
5027	36.447956	46.927086
5028	36.55284	46.923874
5029	36.657707	46.920567
5030	36.762554	46.917164
5031	36.867386	46.913666
5032	36.972195	46.910072
5033	37.07698	46.906384
5034	37.18175	46.9026
5035	37.286495	46.898716
5036	31.926785	47.045994
5037	32.03209	47.046932
5038	32.137394	47.04777
5039	32.242706	47.04852
5040	32.348022	47.049168
5041	32.453342	47.049717
5042	32.558662	47.05017
5043	32.663986	47.05053
5044	32.769314	47.05079
5045	32.87464	47.050953
5046	32.97997	47.05102
5047	33.085297	47.05099
5048	33.190624	47.05086
5049	36.032307	47.010857
5050	36.137398	47.008026
5051	36.242477	47.005093
5052	36.347538	47.002068
5053	36.45258	46.998947
5054	36.557606	46.995728
5055	36.662613	46.992413
5056	36.7676	46.989002
5057	36.87257	46.985493
5058	36.977516	46.98189
5059	37.082447	46.97819
5060	37.18735	46.974396
5061	37.29224	46.970505
5062	31.925339	47.11797
5063	32.030785	47.11891
5064	32.13623	47.119755
5065	32.241684	47.120502
5066	32.347145	47.12115
5067	32.452606	47.121704
5068	32.558067	47.122158
5069	32.663536	47.122517
5070	32.769005	47.122776
5071	32.874474	47.122944
5072	32.979942	47.12301
5073	33.08541	47.12298
5074	33.19088	47.122852
5075	36.036385	47.08275
5076	36.14162	47.079906
5077	36.246838	47.07697
5078	36.35204	47.073933
5079	36.457222	47.070805
5080	36.56239	47.067577
5081	36.667538	47.064255
5082	36.772667	47.060833
5083	36.877773	47.05732
5084	36.982864	47.053707
5085	37.087933	47.05
5086	37.192978	47.046192
5087	37.298004	47.042294
5088	31.923887	47.189945
5089	32.029472	47.190887
5090	32.135063	47.191734
5091	32.24066	47.192482
5092	32.34626	47.193134
5093	32.451866	47.193687
5094	32.557472	47.194145
5095	32.66308	47.194504
5096	32.768692	47.194767
5097	32.874302	47.19493
5098	32.979916	47.194996
5099	33.08553	47.194965
5100	33.19114	47.19484
5101	36.04048	47.154633
5102	36.14586	47.151787
5103	36.251217	47.14884
5104	36.35656	47.145798
5105	36.461884	47.142662
5106	36.567192	47.139427
5107	36.67248	47.136093
5108	36.77775	47.132668
5109	36.883	47.129143
5110	36.988228	47.125523
5111	37.093437	47.121803
5112	37.198624	47.11799
5113	37.30379	47.11408
5114	31.922428	47.26192
5115	32.02816	47.262863
5116	32.133892	47.263714
5117	32.23963	47.26446
5118	32.345375	47.265118
5119	32.451122	47.26567
5120	32.556873	47.26613
5121	32.662624	47.26649
5122	32.76838	47.26675
5123	32.874134	47.26692
5124	32.97989	47.266983
5125	33.085644	47.266953
5126	33.1914	47.266827
5127	36.044594	47.22652
5128	36.150112	47.223663
5129	36.25561	47.220715
5130	36.3611	47.217663
5131	36.466564	47.214516
5132	36.572014	47.211273
5133	36.677444	47.207935
5134	36.782852	47.2045
5135	36.888245	47.200966
5136	36.993614	47.197334
5137	37.098965	47.193607
5138	37.204292	47.189785
5139	37.3096	47.185863
5140	31.920965	47.333893
5141	32.02684	47.334843
5142	32.132717	47.33569
5143	32.238598	47.336445
5144	32.344486	47.337097
5145	32.45038	47.337654
5146	32.55627	47.33811
5147	32.662167	47.338474
5148	32.768063	47.338737
5149	32.873962	47.3389
5150	32.979862	47.33897
5151	33.08576	47.33894
5152	33.191658	47.338814
5153	36.04872	47.298405
5154	36.15438	47.295544
5155	36.260025	47.292583
5156	36.365654	47.289528
5157	36.47126	47.286373
